query,business_name,review_rating,review_text,review_photos,review_tags,total_reviews,owner_replies,date,date_visited,review_id,author_title,author_friend_count,author_photo_count,author_location,author_id,author_url
https://www.yelp.com/biz/the-loop-apartments-isla-vista-3,The Loop Apartments,5,"I&#39;ve lived at the Loop since last September and it has been one of my favorite apartment buildings in Isla Vista! Some have expressed concerns about the Loop creating a new Yelp page, however they recently switched management and have made lots of changes, so it makes sense that they would want their reviews to reflect the change in management! <br><br>That being said, there are lots of perks and downsides to living at the Loop- as any other college rental space. It is fairly expensive, but the location is as convenient as you can get, the whole building is cleaned DAILY (shoutout to Luis), and everything from furniture to water utilities is taken care of and made as easy as possible. There are some downsides such as noise and occasional utility malfunctions but again this is usual for any apartment in Isla Vista. Living at the Loop is like living at a beach side resort, highly recommend!!","https://s3-media0.fl.yelpcdn.com/bphoto/mit3n4IWBJ51JnRZuLLeOQ/180s.jpg, https://s3-media0.fl.yelpcdn.com/bphoto/Ru56g-KSx_6KwjenPMVW2A/180s.jpg, https://s3-media0.fl.yelpcdn.com/bphoto/yuB3jipM8no7iBnewbmXoA/180s.jpg, https://s3-media0.fl.yelpcdn.com/bphoto/n7f6kNQ1_rxkdNa0t3leYA/180s.jpg",6 photos,21,Sarah- thank you so much for this honest feedback. We love hearing all this. We love having you as a resident and if there is anything we can ever do to make you stay even better please don&#39;t hesitate to let us know!,7/9/2018,,EqjsbUew3YcQvj7Rk1HnVQ,Sarah P.,0,6,"Goleta, CA",a-FeL06fo2z3xWe_tQdIBw,https://www.yelp.com/user_details?userid=a-FeL06fo2z3xWe_tQdIBw
https://www.yelp.com/biz/the-loop-apartments-isla-vista-3,The Loop Apartments,5,"I have always been interested in living at The Loop because of it&#39;s location and amazing view from the rooms. They also have many amenities offered to the residents which is always a plus! The Loop was one of my first places to live at but unfortunately my group was too big. The staff was super helpful and one of the employees, Omari, was trying his best to accommodate for my housemates and I! This will definitely be a housing option for next year. Everyone should go check out The Loop because you don&#39;t want to miss out!",,,21,"Jillian, thank you so much for your review. We appreciate your feedback and hope to have you as a resident in the near future!",9/24/2020,,z9jUU-b6CF74i4PrZvFGpg,Jillian A.,0,,"Rancho Palos Verdes, CA",_mKO4O53sNn0-5PO3l2xxQ,https://www.yelp.com/user_details?userid=_mKO4O53sNn0-5PO3l2xxQ
https://www.yelp.com/biz/the-loop-apartments-isla-vista-3,The Loop Apartments,5,The loop has its ups and downs but lately it has been a lot of up&#39;s. Ive been here finishing my undergrad and I have had a great experience in the past couple of months especially with the new staff members. My work orders are being taken care of almost within the hour and any complains I have are always addressed. The new manager Dashani follows up with any issues I have or work orders. The student workers are really nice and says hi to everyone too. I&#39;ve talked to Liz in the past and she&#39;s always helpful with any and everything. <br>I think most people may be disappointed with the old service of the loop but I am happy to be here and wish I could renew if i was staying here. The view is unmatched and the apartments feel like home.,,,21,"Hi Sienna! Thank you so much for your review. We are extremely glad you love living here at The Loop! If you have any other questions or concerns regarding your unit, please reach us at (805) 328-5007. Thank you!",1/16/2019,,lE0ndDBzvijEJtifrgz_1A,Sienna M.,0,,"Chula Vista, CA",c049n_55KV2awHomc06PCg,https://www.yelp.com/user_details?userid=c049n_55KV2awHomc06PCg
https://www.yelp.com/biz/the-loop-apartments-isla-vista-3,The Loop Apartments,5,Don&#39;t know where all the bad reviews are coming from. My housing experience with The Loop has been pleasant to say the least. Been living here since September 2018 and could not be happier. I guess some people have really  high expectations.,,,21,"Hi Steven, thank you for your review! We are thrilled to see that you are enjoying your stay here at The Loop!",5/21/2019,,MEvX_F3zQYTVz0KC_Bm6gQ,Steven A.,0,10,"Hawthorne, CA",F2SOIQU4hwUtF4eRmIxfcQ,https://www.yelp.com/user_details?userid=F2SOIQU4hwUtF4eRmIxfcQ
https://www.yelp.com/biz/the-loop-apartments-isla-vista-3,The Loop Apartments,1,"Re-posting my review from The Loop - Coastal Ridge (not the original name of the location) because it seems they&#39;ve made a new yelp page to escape their many one-star reviews. If you check the address of this location and The Loop - Coastal Ridge it is the same.<br><br>CAUTION!<br><br>Living here isn&#39;t bad. It&#39;s safe and relatively new and clean. Grossly overpriced, not much furnishings just a bed desk and wardrobe. No couch, the fridge is a mini fridge and they expect 3 people to fit their stuff in it. Even though the building was built recently the insides are already deteriorating, the floors are scuffed up and the management doesn&#39;t do a good job of cleaning. Typical college lifestyle, loud on the weekends and the hallways smell of weed.<br><br>The reason why I gave this place one star is that despite a mediocre living experience the management team is NIGHTMARE to deal with. They just sit in the lobby doing nothing and look rude and bored everytime you ask them for anything. I lived there for 3 months and they were unable to provide me with a mailbox key. When I finally moved out and found a subleaser they lied to me  and did not uphold promises on multiple occasions. Forcing my subleaser to move to a different unit and saying it was my fault even though I did everything they asked of me. They ask you to fill paperwork and turn in your key and then turn it around and say since I did that they have a right to move my apartment. They also charged me a $350 subleasing fee even though they wouldn&#39;t give my subleaser the apartment. And when you try to reach them via phone or email they don&#39;t respond even if they have nothing to do.<br><br>If you are the type of person who doesn&#39;t ever need to talk to management for issues and just needs a place to live then The Loop is fine. But if you plan on subleasing or taking over a lease don&#39;t do it they don&#39;t know what they are doing. I talked to a lawyer who consulted them on their lease and the lawyer said that the people who work there are completely lost.<br><br>All the other reviews are true if I could give this place 0 stars I would. They try to rip you off at every corner. Just signing a lease there are a million &#34;fees&#34; to cover &#34;extra processing work&#34; when I see the staff sitting on their asses everyday. <br><br>UPDATE: I lost thousands of dollars because management ultimately was not willing to give my subleaser the room I had showed her (my room), trying to stick her in another random unit where a girl had moved out because the roommate was stealing her stuff. They refused to give my deposit back and charged me more for their loss in rent (even though I had brought a suitable subleaser). I later found out from my old roommate that they moved in another girl (the one getting her stuff stolen) into my spot...so what rent are they losing out on, its not from my room.<br><br>Also, they have their employees write reviews. Some of the employees do live there but you see the conflict of interest.",,,21,"Thank you Cam for your honest feedback. The Loop is now under new management and unfortunately the old Yelp page was deactivated in transition. This was not intentional and we apologize if it seemed that way. At The Loop, we strive for the best customer service and apologize we did not meet the expectation. We&#39;d love to make this up to you and discuss your concerns in person to assure they are taken care of correctly. Please contact us at 805.328.5007 or stop by the leasing office. Thank you.",8/6/2018,,2QEA9mat04m2VCF8wUPc9g,Angie C.,0,,"San Francisco, CA",IbCsyJEew9AGWwpy4Zhxnw,https://www.yelp.com/user_details?userid=IbCsyJEew9AGWwpy4Zhxnw
https://www.yelp.com/biz/the-loop-apartments-isla-vista-3,The Loop Apartments,1,"Take every positive review with a grain of salt, as they give residents gift cards for leaving reviews. The Loop is overpriced and management is awful and completely apathetic. I lived there for two years, and in that time we have dealt with multiple floods from floors above, resulting in our walls and ceiling being opened up multiple times and our items getting damaged. The elevator frequently breaks, and people have been stuck unable to open the doors. Theft is common, we have had clothing stolen from the laundry room multiple times, and even items off of our door decorations, and a friend of mine had his speaker stolen. When I reported the thefts, they said there was nothing they could do about the clothing, as there are no cameras in the laundry room, and that they couldn&#39;t tell us who stole our door decorations (EVEN THOUGH THEY KNEW WHO IT WAS) because they didn&#39;t want to start issues between residents. They forced a new tenant into our room during the pandemic, even though my roommate was high risk (this new tenant made it clear she was unwilling to follow covid protocol, and management upon learning this essentially told us the only thing we could do to prevent them from moving her in was to pay an extra $1420/month in addition to the combined $3000/month we were already paying). I will say that Luis, who is in charge of maintenance, is awesome. He&#39;s friendly, and is quick to take care of maintenance requests. The roof is also great. Just don&#39;t move in expecting any kind of respect from management, because they make it abundantly clear that all they want is your money and they do not care about the resident&#39;s well-being. We have been lied to by the building&#39;s manager multiple times, and they very clearly try to take advantage of college kids who do not know better. Other things to be aware of, parking spots are limited and go quickly, and cost $200/month, and do not fit longer cars. There is also a $200/month fee for pets. Laundry costs around $1.50 per wash and about the same per drying cycle, but count on at least one washing machine and one dryer being broken, and having to dry your clothes twice as the dryers are not very powerful.",,,21,"Natalie, thank you for your feedback. It is our goal is to provide the best possible service and we are truly sorry that your experience was less than satisfactory.  Our team would be happy to speak with you and resolve the issues you are having. Please contact our Leasing Office at (805)328-5007 at your earliest convenience.",2/15/2021,,AOnjxObmhWAEDCTrzrjByw,Natalie D.,0,2,"La Crescenta, CA",aznrnWWmgX8LbCRVT1ijWQ,https://www.yelp.com/user_details?userid=aznrnWWmgX8LbCRVT1ijWQ
https://www.yelp.com/biz/the-loop-apartments-isla-vista-3,The Loop Apartments,4,"I love living at The Loop. Their new management has changed drastically and they do a great job of making sure their resident concerns are addressed quickly and they do their best to make the living situation the best that they can be. <br><br>It is on the pricier side, but  there are a lot of cool perks like an elevator, security and its located across the street from UCSB. I highly recommend living here if your budget is open to it, super convenient and you will love it.",,,21,"Hey Juliza, we are elated to have you a part of our Loop family! Thank you for your review.",3/22/2019,,iKf_JP2hpAhcbo5_UmOzcA,Juliza R.,289,1,"Downey, CA",emJGbFR6mtTrfMB7QkglnA,https://www.yelp.com/user_details?userid=emJGbFR6mtTrfMB7QkglnA
https://www.yelp.com/biz/the-loop-apartments-isla-vista-3,The Loop Apartments,4,I was there with staying with a friend for a couple weeks and it was actually a really nice place. It was clean (which is surprising for a college place) and it just felt new which I loved. Moving to Isla vista next year and definitely gonna try and live there!!,,,21,"Hello Brandon, thank you so much for your review. We are pleased to hear this! Very excited to have you here with us!",2/27/2020,,KlFxbIpzNOQvO88TAkHi7Q,Brandon L.,37,,"Pacifica, CA",zOc5P_vsfu2wA7bz_J66_Q,https://www.yelp.com/user_details?userid=zOc5P_vsfu2wA7bz_J66_Q
https://www.yelp.com/biz/the-loop-apartments-isla-vista-3,The Loop Apartments,1,"Living at the Loop was the worst mistake I made while in IV. The management is horrible, it is extremely over priced for a &#34;single bedroom&#34; that is separated by half a wall, so basically you have a double for 1.4k a month EACH PERSON. The security is non existent. My roommate&#39;s laptop was stolen from our apartment and management claimed the security cameras were &#34;off because they were upgrading.&#34; Every time I had an issue they would take MONTHS to fix it. I would have to email over 5 times for them to not solve anything until I moved out. In other words DO NOT LIVE HERE.",,,21,"Hi Evelyn, I am sorry you did not enjoy your living experience at The Loop. We are under new management as of May 2018 and we are striving to make The Loop a the best in IV with a lot of changes coming your way. I have contacted you couple of weeks ago regarding your ledger and if you have any other questions, you are welcome to call us at (805) 328-5007. Thank you!",9/4/2018,,_EbjGfONQlWXd8w3PRna8Q,Evelyn G.,0,,"Goleta, CA",dQCRC7sfPAPjYa40DYSDtQ,https://www.yelp.com/user_details?userid=dQCRC7sfPAPjYa40DYSDtQ
https://www.yelp.com/biz/the-loop-apartments-isla-vista-3,The Loop Apartments,5,The facility is very nice and the staff is always very helpful and accommodating! I&#39;ve had an awesome time staying with them and would highly recommend the Loop to anyone looking for a comfortable and welcoming place to stay at!,,,21,Thank you Moses! We had a blast at the Harvest festival with you and tour roommates. Happy to have you here at The Loop!,10/25/2019,,GJEjc7sqF7daznkzDhymZA,Moses Y.,0,,"San Diego, CA",d2txeTn67eypZN9C7PY3EA,https://www.yelp.com/user_details?userid=d2txeTn67eypZN9C7PY3EA
https://www.yelp.com/biz/the-loop-apartments-isla-vista-3,The Loop Apartments,5,"A week before school started I had to find an apartment. The loop had the fastest response time. They were able to get me into the room I wanted close to the price I wanted. The prices are not the cheapest, but it&#39;s California. Everything is expensive. My only complaint is that they nickel and dime you with the washer and dryers. The management is great! They are respectful and kind. I enjoy the location and peace that the Loop offers.",,,21,"Hi Connor! We are happy we were able to find you housing for the Fall term! Thank you for your review Connor. If you are experiencing any other issues with the laundry, I would be happy to help. We enjoy having you at The Loop!",11/6/2018,,E3l3qdm5VJz1vDxUZHET5g,Conner P.,0,,"San Francisco, CA",HyldWYp2CdRtU_lCOFzdZA,https://www.yelp.com/user_details?userid=HyldWYp2CdRtU_lCOFzdZA
