query,business_name,review_rating,review_text,review_photos,review_tags,total_reviews,owner_replies,date,date_visited,review_id,author_title,author_friend_count,author_photo_count,author_location,author_id,author_url
https://www.yelp.com/biz/university-group-champaign,University Group,3,"We submitted a application but was denied due to our credit rating. I think this agency rents to students mainly, so I am unable to give this company a rating.",https://s3-media0.fl.yelpcdn.com/bphoto/V4WEzlgXLwN6Z-VHrX198g/300s.jpg,1 photo,70,,10/7/2021,,pGqiJRiTn5mQfIENt-aZpw,Sandra W.,0,3,"Southern Views, Phoenix, AZ",8qLEPr-lXtOND29ZIAPsiA,https://www.yelp.com/user_details?userid=8qLEPr-lXtOND29ZIAPsiA
https://www.yelp.com/biz/university-group-champaign,University Group,1,"I lived in their apartment 1005 S 2nd ST last year. Although it is a new apartment, (this is the first year of this location) their wall and even doors were damaged already. We only did regular damage, and even deeply cleaned the apartment. They asked for $260 cleaning fee and $165 carpet cleaning fee and $180 wall painting fee. I posted the photos I took before we moving in here. Obviously they counted these damages into the deduction. I also posted some picture about the living room/ bedrooms and restrooms after cleaning. I also cleaned the refrigerator! And we still have to pay 260 cleaning fee?? Are they serious? I am pretty sure that if there were some &#34;cleaning people&#34; entering our room and tried to clean, they could take a rest for two to three hours! <br>DO NOT CHOOSE UNIVERSITY GROUP! They might give you a good price before you moving in, but they will take your deposit later. I have heard that some people who cannot take their deposit back, and even have to pay more! What a Vampire landlord!!","https://s3-media0.fl.yelpcdn.com/bphoto/5MoYGRBD7aLRSMACrsl0hQ/180s.jpg, https://s3-media0.fl.yelpcdn.com/bphoto/zAgK6cF8tD3gufL9HmgIfA/180s.jpg, https://s3-media0.fl.yelpcdn.com/bphoto/IF26dJTzYtS0kW3orQ59JQ/180s.jpg, https://s3-media0.fl.yelpcdn.com/bphoto/ao8IpGsmZyrqDAHplCED2A/180s.jpg",12 photos,70,,9/18/2020,,D2GVNkYjZDMlZkYKUmVbMg,Carol T.,35,21,"Irvine, CA",vQRFbanCjCBDZq0kaTBVZA,https://www.yelp.com/user_details?userid=vQRFbanCjCBDZq0kaTBVZA
https://www.yelp.com/biz/university-group-champaign,University Group,1,"Zero stars.  <br><br>Please register your security deposit complaints with the Tenant Union in Champaign-Urbana.  This business thrives on ripping off students.  <br><br>Do not rent from them.  <br>If you do, leave the apartment a mess.  Because you aren&#39;t getting your deposit back either way.",,,70,,9/9/2021,,UBI-ljqdR9lQ0dYYisCHPg,Debra W.,0,,"Champaign, IL",opnePxt-WxMgdNXb7_5Tcg,https://www.yelp.com/user_details?userid=opnePxt-WxMgdNXb7_5Tcg
https://www.yelp.com/biz/university-group-champaign,University Group,1,"STAY away from this place. I was subleasing an apartment that I did not even get in a 100% clean condition. I was sleeping on the floor for 2 weeks cause they didn&#39;t furnish the apartment as promised. I paid my deposit to the lesser and was promised to get a deposit back. Well, you can say goodbye to your money as soon as you sign the papers with University Group. Charged ridiculous amount for the carpet cleaning and painting walls and kept my check in their office for almost 2 months. Barely got 10% of what was paid to this scammers. Don&#39;t bother replying with your copy/paste answer, I will make sure to leave the worst reviews to your company anywhere possible and let all people I know in Champaign Urbana area to stay away from this company.",,,70,,9/18/2021,,ATYiojydYCwBaW_6MYCdyw,Alyona S.,0,,"Mackinac Island, MI",PUoK_Ia6m8oSmezR36nypA,https://www.yelp.com/user_details?userid=PUoK_Ia6m8oSmezR36nypA
https://www.yelp.com/biz/university-group-champaign,University Group,1,We clean our apartment completely when we moved out. UG still charges us $1425 cleaning fees. Never choose this greedy landlord. They are thieves and liars.,"https://s3-media0.fl.yelpcdn.com/bphoto/98-egQliQLCXDE4At95oZA/180s.jpg, https://s3-media0.fl.yelpcdn.com/bphoto/dGChzbOFvCIyyWKKpPxhUQ/180s.jpg, https://s3-media0.fl.yelpcdn.com/bphoto/pcH_-6jqRhqqwkQ9tUsAJA/180s.jpg, https://s3-media0.fl.yelpcdn.com/bphoto/Y0HBzXEVZp0UUEprx8OEdw/180s.jpg",7 photos,70,,9/28/2021,,_VNpdxa_bORqEXWBEkmXvg,Shuxin M.,29,7,"Urbana, IL",AKyjCSW5ttULZqTTMtu9KA,https://www.yelp.com/user_details?userid=AKyjCSW5ttULZqTTMtu9KA
https://www.yelp.com/biz/university-group-champaign,University Group,1,"One star is very generous rating for me compared to what they had done. <br>They are overall okay- but they refused to fix a boiler. Therefore I was frozen during the winter past year, and they gave me a space heater in my bedroom. The heater in the living room was also given, which turned out to be having only a AC function.",,,70,,11/19/2021,,LplIzvETY_W-bU02pr1r4g,Joanna P.,0,,"Urbana, IL",k7hkVhws25UQySEwSy656Q,https://www.yelp.com/user_details?userid=k7hkVhws25UQySEwSy656Q
https://www.yelp.com/biz/university-group-champaign,University Group,1,"DO NOT CHOOSE UNIVERSITY GROUP. THEY WILL (AT THE VERY LEAST) TAKE YOUR SECURITY DEPOSIT. HORROR STORIES BELOW.<br><br>When I moved into my (crappy) studio apartment at 307 E White St, I sent UG a comprehensive list of things wrong with my apartment, including cracked and peeling paint, mildew in the bathroom, etc. I hardly lived in the unit during the year (2019-2020), spending most of my time at my gf&#39;s nicer CPM apartment across the street and leaving campus in March due to the pandemic. When my lease expired, they charged me for a paint replacement, wall repair, and two cleanups (which was excessive and not even necessary since the unit was left clean by a subleasee). Of my $515 security deposit, I got $160 back. I referred UG to my list of complaints from move-in, specifically about the paint. They said they&#39;d get back to me, but I never heard from them after that. I then threatened legal action, which they did not respond to, either. <br><br>My experience is not unique. My gf subleased from UG one summer and the lessor did not get her deposit back, either. Several reviews I see here note the same thing. <br><br>I ALSO KNOW OF THESE UG HORROR STORIES: <br><br>1. My gf&#39;s friend who leased with UG had a gas leak in her apartment. UG told her and her roommates to vacate IMMEDIATELY so they could fix it, but offered no compensation for them to stay in a hotel. Not only was this leak the result of poor maintenance by UG, not to mention very dangerous, but they made their tenants 1. leave at a moment&#39;s notice, which was very stressful and inconvenient, and 2. pay OUT OF POCKET to stay in a hotel while UG covered its own negligence!<br><br>2. Someone in the same building as this friend contacted maintenance several times in a week because they were not responding to a pressing issue, culminating in an angry voicemail. In the wee hours of the morning (~6AM) after the angry voicemail, a maintenance person entered the unit without permission, opened the door of a roommate of the person who left the voicemail, and started yelling at him while she was still in bed! This woke up the other roommates, who then got yelled at by this disgruntled maintenance man.<br><br>Do yourself a HUGE favor and DO NOT CHOOSE UNIVERSITY GROUP. They will treat you like trash and take your money, guaranteed.",,,70,,5/18/2021,,RW-KGFQ3_SBFSZaKAU1Lfg,David R.,0,,"SoMa, San Francisco, CA",-8QcrVd2IusBAr90tZN7fA,https://www.yelp.com/user_details?userid=-8QcrVd2IusBAr90tZN7fA
https://www.yelp.com/biz/university-group-champaign,University Group,1,"The University Group is revolting. I am writing this review to warn parents to NOT let your children move into these apartments. My sister made the mistake of signing a lease with the group, and it is subjecting her to disgusting living conditions. Prior to signing her lease, she asked the group if there was a history of pest issues. She was told no. She specifically asked because she has some serious health concerns and is extremely immunodeficient. <br><br>She signs the lease, sets mouse traps, and caught two mice before even living there a full 48 hours. She called my parents and I panicking in the middle of the night because she could hear the mice in her cabinets and in the walls, so loud that she could not sleep. Literally in her cabinets... going through her dry storage.... my skin was crawling. <br><br>She contacted the University Group and they were extremely unhelpful, and did not seem concerned. They said something along the lines of, &#34;Well you need to understand it is Winter and mice can get in.&#34; They sent &#34;pest control&#34; to come retrieve the dead mice and did not do much else. <br><br>She obviously asks to be released from her lease, and is ignored. <br><br>The sounds of the mice became so loud at night, that she had to spend HUNDREDS of dollars to put herself up into a hotel until she could figure out alternative living conditions. <br><br>She returns to her apartment to find mouse droppings on HER STOVE and in HER SINK. This is beyond a small, resolvable pest issue. She sent the group photos of this, and they once again acted as if this is normal. Not only is this disgustingly unsanitary, this is harmful to my sister&#39;s health. Will they reimburse her for her hotel? Pay for her groceries after the mice were running around in her cabinets? Will they even release her from this lease? No.<br><br>Here&#39;s the best part. She moved the stove to find a huge hole in the wall that was never repaired, an entry point for the mice to get in....with mouse traps nearby.  University Group clearly knew this hole was there, avoided patching it up, allowing all of the mice to come right in the her apartment. But you know, it&#39;s Winter. She just needs to understand that mice get in when it&#39;s cold!<br><br>Taking advantage of young college aged kids is a really sick way to profit. I&#39;m ashamed that this is the way they do business. <br><br>I will be contacting the health department as well as local news outlets. I suggest you all do the same. As a journalist I know that this is a great investigative story. I&#39;m sure this has happened to hundreds of others.",,,70,,1/15/2019,,ru07-ISzrLlHHmXBhd3W6g,Alyssa G.,154,1,"Hickory Hills, IL",r83Adsh_ZIA9GXeq9aYVAA,https://www.yelp.com/user_details?userid=r83Adsh_ZIA9GXeq9aYVAA
https://www.yelp.com/biz/university-group-champaign,University Group,1,"STAY AWAY! University Group is garbage, rude, and a nasty company.<br><br>In short, I came for an apartment viewing and had the option between two apartment styles within a complex near campus. I told the rep which one I wanted, and he said he&#39;d note it when he got back to the office. <br><br>The following day I came back to the office to confirm and sign leasing docs, and was given my key. I went to the apartment and realized he had given me the WRONG APARTMENT # and key. I did not choose that apartment style, and I immediately went back to the office in which the rep then apologized for the error, suggesting the one had just been leased. <br><br>Unacceptable, I requested that we void my contract asap, and they said &#34;well you already signed a lease so you&#39;re binded&#34;. I fought back and forth with the manager and from there, I had to take legal action, and they have since reported the years rent on my credit. What kind of company does this? STAY WAY, they are horrible people, and a horrible company! There are tons of other options available near campus.",,,70,,6/4/2020,,3WLCzecoMHDp73_IEu5MdQ,Kasey D.,0,,"San Francisco, CA",E2euzdurExORaIHQH5LUlQ,https://www.yelp.com/user_details?userid=E2euzdurExORaIHQH5LUlQ
https://www.yelp.com/biz/university-group-champaign,University Group,1,"It is rather unfortunate that the overgenerous rating system doesn&#39;t allow for negative stars. Renting from these people can become a nightmare of biblical proportions. AVOID. Many reviews mention the shady practice of offering tenants a dirty apartment when moving in, while still charging hundreds upon hundreds of dollars worth of the &#34;cleaning&#34; they never do, upon moving out. They&#39;ve been called on it innumerable times, but they continue this banana republic, corrupt practice. They even respond to reviews with great pretend &#34;innocence&#34; but recidivate over and over and over again. Greed, dishonesty, incompetence, and shamelessness are just the polite ones among the attributes which define &#34;university group&#34;. If you don&#39;t value your health, by all means go ahead and rent. If there are 5 degrees out there and your heating breaks, or if there are 100 degrees and the AC fails, they will do NOTHING for many long days, not to mention the insolent, callous, crude attitude of the employees, when you &#34;dare&#34; to complain.<br><br>In this hospitable, lovely university town, with hundreds of honest, welcoming businesses, &#34;university group&#34; is a Stain and a Disgrace. Save your money and your health, find a landlord who knows the meaning of decency.",,,70,,9/5/2021,,HZiH8ddmIk-8ddkRw0k_cw,Sam W.,0,,"Urbana, IL",jPsr1ZerSGe7xP7zW8bcwQ,https://www.yelp.com/user_details?userid=jPsr1ZerSGe7xP7zW8bcwQ
https://www.yelp.com/biz/university-group-champaign,University Group,1,"This is most terrible experience during my years of stay in CU area! Definitely a ripoff! Our deposit is 1480 dollars and they took 1145 from it. When moving out, we cleaned the apartment like shining and recorded video as proof. However, they charged 1145 in total for cleaning. This is nonsense. Where is that wall painting 370 dollars come from since there is no dirt on the wall at all? How come you charge a unit way much cleaner than its move in condition for 600 dollars? How come you charge carpet cleaning for 175 dollars when we did carpet cleaning ourselves?  We have video proof and they do not respond to our email to the account inquires service address at all. Now We wonder if we shall seek for legal service help that the university offers.",,,70,,9/5/2021,,97bJBV__orLfvjCftVjCWw,Jessie J.,0,,"IL, IL",ttRDrjAXJ9SLa1RwiIzBaA,https://www.yelp.com/user_details?userid=ttRDrjAXJ9SLa1RwiIzBaA
https://www.yelp.com/biz/university-group-champaign,University Group,1,"I&#39;m going to start this review off by saying if Yelp allowed negative stars I would have definitely given them.<br><br>This was my first apartment on my own; I didn&#39;t know anything about leasing, and to top it off, I was subleasing the apartment. Big mistake.<br><br>When I got the apartment, it was disgusting. I was told that it had been cleaned prior to my move in date, which was an obvious lie. There was hair and dirt in the showers and bathroom sinks, the carpets were disgusting, the paint on the walls that was once white is a now brownish scum color in most places. There were I&#39;d like to say about three dozen nail holes in each room from previous tenants. Cleaning the whole apartment when first moving in was a huge ordeal. I brought this up to the person whom I was subleasing from an nothing ever happened so I just dropped it which was a mistake and I hadn&#39;t even thought to take photos of it all.<br><br>About halfway through the 6 month lease, my roommate and I fell ill. We couldn&#39;t figure out why we felt how we did until one night after sitting on the couch I started to pass out and the CO2 alarm goes off. Turns out, a pipe wasn&#39;t installed right on the hot water heater and Carbon Monoxide had been leaking into the apartment, resulting in both of us having to go to the hospital at about 2 am for CO2 poisoning resulting in huge bills. I&#39;m still wondering why the alarm never went off earlier...<br><br>Now comes the &#34;best&#34; part. Moving out. I cleaned that apartment top to bottom, and was quite impressed that it could actually look pretty good once it had a deep cleaning. But of course, I didn&#39;t think to take pictures during my move out. So, I turned in my keys I had been given and forgot all about it until three months later I get a security deposit check and about $700 in &#34;cleaning&#34; bills. I knew this was BS. I contacted the UG and was met with a very rude response after describing my situation. After that I decided to try to contact the cleaning group &#34;We Clean Plus&#34; which has no search results on the internet. I was met with the response: &#34;We cannot discuss your invoice with you&#34;. I have sent numerous emails to UG after this and believe I have been ignored by them. <br><br>And lastly, again I knew nothing about subleasing. So when I turned in my keys, I was told I would keep the security depot the original leasees gave. I thought this was weird but didn&#39;t question in since I figured they knew what they were talking about. Come to find out thats not true.<br><br>I suggest never renting from the UG.",,,70,,9/17/2018,,D8ObC9zzO5oSEg7_2uOfKw,Zoe L.,81,18,"Champaign, IL",loJt1GvENwg-zvBFgWKucg,https://www.yelp.com/user_details?userid=loJt1GvENwg-zvBFgWKucg
https://www.yelp.com/biz/university-group-champaign,University Group,1,"My daughter received the following email from the University Group in wake of UIUC&#39;s announcement that due to COVID-19 the university was &#34;Suspending Face-to-Face Instruction for the Semester, Moving Students Out of Housing&#34;.<br><br>University Group wasted no time in releasing their own announcement to their student residents. See the following...where is their moral compass?<br><br>Hello University Group Residents,<br><br>We sincerely appreciate your business and thank you for your patience during this tough time. The health and safety of our residents and employees is a top priority. We are actively following guidelines from the CDC, as well as other local and state organizations, and we will continue to monitor the situation. In an effort to practice social distancing we will be temporarily conducting all business via phone and email. Please give us a call at 217-352-3182 or email at <a href=""mailto:leasing@ugroupcu.com"">leasing@ugroupcu.com</a> and we will be happy to help you!<br><br>We are aware that the University of Illinois has suspended all face-to-face instruction for the rest of the Spring 2020 semester and that you recently received correspondence from the University regarding student housing which may be confusing to some of you. Please be advised that our apartments are not University Private Certified Housing and that the recent correspondence you received from the University relating to student housing does not apply to The University Group or any of our apartments. The University Group is a privately owned company that is not affiliated with the University of Illinois. Your lease with The University Group is a legally binding contract and will not be terminated prior to the end of its current term, so you will need to continue to make your rent payments as provided in your lease.<br><br>If you do not wish to remain in your apartment through the end of the lease term, or if you would like to avoid or reduce your rent obligations under the lease, then you may sublease to someone. We recommend advertising on our website <a href=""/redir?url=https%3A%2F%2Fugroupcu.com%2Fsubmit-your-sublease%2F&amp;s=f8fd90ced3b28191622077bdf2e4b9f39084a5be94fb23105312cf0fef258e64"" target=""_blank"" rel=""nofollow"">ugroupcu.com/submit-your…</a>, Craig&#39;s List, social media, etc. There are also good Facebook Groups like UIUC Apartment Hunters and roommate finding websites that are good for sublease advertising such as <a href=""/redir?url=https%3A%2F%2Fwww.roommates.com%2F&amp;s=71f1138f6e8fd2e881cd3aef6ca6b8fded48aedd1685ffd32c8bab6d1f57ec5d"" target=""_blank"" rel=""nofollow"">roommates.com</a>, <a href=""/redir?url=https%3A%2F%2Fwww.roomster.com%2F&amp;s=8eb49f012cdc294f7e16121aabc33def37d1ec1cdd291641e099058bce1dd2a4"" target=""_blank"" rel=""nofollow"">roomster.com</a>, etc. Once you find someone to sublease the apartment we can easily sign a sublease agreement electronically, as long as we approve the subtenant in advance. The first step is for them to fill out the online rental application <a href=""/redir?url=https%3A%2F%2Fugroupcu.com%2Frental-application-form%2F&amp;s=e80999b855dd7e68a63e3b39dd00b931da1500bb4a1a8d78fcd21a624aecbf50"" target=""_blank"" rel=""nofollow"">ugroupcu.com/rental-appl…</a>. If you cannot find a subtenant, you will need to continue to make your rent payments as provided in your lease.<br><br>You can easily pay rent online at <a href=""/redir?url=https%3A%2F%2Fugroupcu.com%2Fpay-rent-online%2F&amp;s=8fd6f9fba214743df6cfdadae44d888201badc017e4136e12b421966da9b16e0"" target=""_blank"" rel=""nofollow"">ugroupcu.com/pay-rent-on…</a>.  If you need to activate your online portal please contact <a href=""mailto:leasing@ugroupcu.com"">leasing@ugroupcu.com</a>. If you must pay with check or money order, please make sure your full name and full apartment building and address are on it and drop it through the night deposit drop slot located to the right of the front office door.<br><br>If you need to pick up a key, please call 217-352-3182 when you are in the parking lot and we will bring the key out to you.<br><br>Maintenance Requests<br><br>The Maintenance Office is open for calls and emails Monday-Friday 10AM-5PM. You may reach them at (217)352 1472, <a href=""mailto:maintenance@ugroupcu.com"">maintenance@ugroupcu.com</a>, or <a href=""/redir?url=https%3A%2F%2Fugroupcu.com%2Fcontact-maintenance%2F&amp;s=bee0e9a932264dac2fa0b511a2b5e353f8d87365dc13c4ad3cf07fa2da389e9e"" target=""_blank"" rel=""nofollow"">ugroupcu.com/contact-mai…</a> to log in to your online portal and click the &#39;Request Maintenance&#39; button.<br><br>Again, we would like to thank you for your business and patience during this challenging time. <br><br>Thank you,<br><br>The University Group",,,70,,3/17/2020,,O803nD0Jwh-T8N2_vak0AQ,Scott H.,0,,"Elkhorn, Omaha, NE",n51D5jvCBSq7pdCqkXX4zA,https://www.yelp.com/user_details?userid=n51D5jvCBSq7pdCqkXX4zA
https://www.yelp.com/biz/university-group-champaign,University Group,1,"I&#39;m sorry university group is the worst company in the town of champaign. My roommate and I pay our rent on time every month for 1005 S 2nd St. Our water bill is included in our rent. For the fourth time this year, our water has been shut off because University Group has not provided their correct billing information to American Water. After talking to maintenance and someone in the office, they said they cannot turn the water back on till during business ours after 10am. It&#39;s urgently 7:00pm. This is stupid and we should get our water back on immediately since we are paying for it and the university group continuously is making a stupid mistake. I recommend to everyone to not rent an apartment through university group unless you want to be scammed.",,,70,,4/7/2021,,FeHGbarx0nWT_kbDfBa2jA,Michelle N.,260,,"Arlington Heights, IL",wLCqhDk843EO83OrvExzlA,https://www.yelp.com/user_details?userid=wLCqhDk843EO83OrvExzlA
